,timestamp,value,label
1804,2015-09-13 08:08:00,119,0
199,2015-08-04 21:40:00,989,0
575,2015-08-11 20:42:00,1057,0
1717,2015-09-11 16:30:00,423,0
1423,2015-09-04 15:52:00,308,0
1354,2015-09-03 09:55:00,249,0
944,2015-08-21 17:28:00,203,0
7,2015-07-28 22:03:00,168,0
1836,2015-09-13 18:10:00,149,0
506,2015-08-10 13:46:00,419,0
212,2015-08-05 00:30:00,2439,0
783,2015-08-15 23:27:00,265,0
1377,2015-09-03 18:15:00,41,0
252,2015-08-06 08:48:00,356,0
1557,2015-09-09 08:37:00,215,0
502,2015-08-10 12:47:00,394,0
2161,2015-09-17 17:09:00,209,0
1455,2015-09-06 06:07:00,118,0
589,2015-08-12 00:10:00,834,0
1729,2015-09-11 18:39:00,273,0
992,2015-08-24 10:51:00,280,0
487,2015-08-10 09:57:00,203,0
804,2015-08-16 18:56:00,341,0
1460,2015-09-06 10:47:00,115,0
106,2015-08-02 19:24:00,186,0
1433,2015-09-04 18:02:00,187,0
328,2015-08-07 16:46:00,436,0
59,2015-07-31 06:07:00,96,0
1490,2015-09-07 08:51:00,173,0
2130,2015-09-17 11:41:00,201,0
1637,2015-09-10 12:34:00,86,0
109,2015-08-02 22:46:00,228,0
1733,2015-09-11 19:13:00,295,0
2134,2015-09-17 12:21:00,70,0
174,2015-08-04 17:23:00,178,0
863,2015-08-19 09:36:00,267,0
1095,2015-08-27 08:06:00,171,0
1140,2015-08-28 07:18:00,152,0
153,2015-08-04 09:46:00,204,0
375,2015-08-08 12:26:00,116,0
644,2015-08-12 15:01:00,152,0
1214,2015-08-30 14:27:00,112,0
1918,2015-09-14 17:35:00,146,0
1649,2015-09-10 15:43:00,232,0
649,2015-08-12 17:21:00,161,0
873,2015-08-19 12:26:00,285,0
1894,2015-09-14 11:50:00,297,0
996,2015-08-24 11:33:00,1111,0
41,2015-07-30 15:18:00,418,0
752,2015-08-14 13:47:00,470,0
1727,2015-09-11 18:19:00,316,0
778,2015-08-15 10:51:00,138,0
1561,2015-09-09 10:17:00,275,0
2000,2015-09-16 05:15:00,113,0
524,2015-08-11 06:52:00,148,0
751,2015-08-14 13:33:00,487,0
1399,2015-09-04 09:43:00,173,0
1031,2015-08-25 09:12:00,236,0
1105,2015-08-27 09:56:00,195,0
1294,2015-09-01 14:45:00,126,0
559,2015-08-11 17:41:00,113,0
1367,2015-09-03 12:45:00,108,0
427,2015-08-09 15:32:00,140,0
474,2015-08-10 07:16:00,182,0
288,2015-08-07 07:40:00,168,0
970,2015-08-23 20:28:00,312,0
246,2015-08-06 07:48:00,134,0
1497,2015-09-07 14:03:00,164,0
1602,2015-09-10 04:20:00,135,0
1815,2015-09-13 12:08:00,136,0
1186,2015-08-29 12:14:00,182,0
701,2015-08-13 11:57:00,114,0
527,2015-08-11 07:32:00,222,0
927,2015-08-21 13:06:00,311,0
656,2015-08-12 20:27:00,911,0
1947,2015-09-15 08:56:00,124,0
2073,2015-09-16 21:41:00,140,0
1449,2015-09-05 20:27:00,182,0
1765,2015-09-12 11:03:00,267,0
242,2015-08-06 05:08:00,111,0
892,2015-08-20 10:35:00,273,0
444,2015-08-09 19:17:00,179,0
1663,2015-09-10 18:14:00,73,0
900,2015-08-20 12:25:00,150,0
1860,2015-09-14 03:19:00,125,0
