,timestamp,value,label
1673,2015-09-14 09:13:00,74,0
617,2015-09-04 13:27:00,85,0
289,2015-09-02 15:10:00,85,0
2363,2015-09-17 05:05:00,82,0
2234,2015-09-16 16:10:00,77,0
1288,2015-09-12 07:16:00,90,0
1103,2015-09-11 07:27:00,85,0
746,2015-09-08 16:15:00,92,0
405,2015-09-03 08:26:00,75,0
2445,2015-09-17 12:00:00,87,0
695,2015-09-04 22:08:00,78,0
2306,2015-09-16 22:40:00,76,0
1928,2015-09-15 10:51:00,72,0
2226,2015-09-16 15:30:00,94,0
1537,2015-09-13 15:48:00,85,0
23,2015-09-01 00:07:00,69,0
744,2015-09-08 15:29:00,89,0
661,2015-09-04 18:12:00,83,0
2037,2015-09-15 20:44:00,79,0
1569,2015-09-13 18:33:00,90,0
425,2015-09-03 10:31:00,73,0
483,2015-09-03 16:56:00,87,0
1931,2015-09-15 11:11:00,82,0
1049,2015-09-10 22:37:00,78,0
219,2015-09-02 07:35:00,86,0
2401,2015-09-17 08:15:00,89,0
941,2015-09-10 09:28:00,71,0
737,2015-09-08 14:51:00,91,0
1764,2015-09-14 17:40:00,88,0
1868,2015-09-15 05:31:00,73,0
1523,2015-09-13 14:13:00,89,0
992,2015-09-10 15:32:00,92,0
2021,2015-09-15 19:04:00,80,0
2064,2015-09-15 23:44:00,76,0
2209,2015-09-16 14:04:00,87,0
71,2015-09-01 07:45:00,82,0
843,2015-09-09 15:18:00,86,0
938,2015-09-10 09:08:00,87,0
2289,2015-09-16 21:00:00,80,0
1169,2015-09-11 14:04:00,75,0
82,2015-09-01 08:50:00,87,0
1890,2015-09-15 07:26:00,88,0
1146,2015-09-11 11:59:00,73,0
832,2015-09-09 13:48:00,75,0
2417,2015-09-17 09:35:00,77,0
2344,2015-09-17 03:30:00,70,0
2149,2015-09-16 08:49:00,78,0
1107,2015-09-11 07:47:00,67,0
209,2015-09-02 06:45:00,75,0
647,2015-09-04 16:52:00,85,0
987,2015-09-10 15:07:00,84,0
2314,2015-09-16 23:45:00,65,0
1327,2015-09-12 11:16:00,86,0
578,2015-09-04 08:52:00,80,0
1443,2015-09-12 23:51:00,91,0
2201,2015-09-16 13:19:00,72,0
1774,2015-09-14 18:30:00,83,0
1833,2015-09-15 01:35:00,74,0
1218,2015-09-11 18:21:00,71,0
621,2015-09-04 13:57:00,76,0
484,2015-09-03 17:01:00,81,0
363,2015-09-03 04:11:00,74,0
1294,2015-09-12 07:56:00,88,0
2051,2015-09-15 22:09:00,78,0
1494,2015-09-13 11:31:00,85,0
2176,2015-09-16 11:09:00,73,0
1085,2015-09-11 05:57:00,79,0
205,2015-09-02 06:25:00,86,0
592,2015-09-04 10:37:00,81,0
1525,2015-09-13 14:28:00,88,0
1727,2015-09-14 14:30:00,92,0
1005,2015-09-10 16:47:00,91,0
851,2015-09-09 16:03:00,98,0
1557,2015-09-13 17:33:00,90,0
1126,2015-09-11 09:37:00,86,0
57,2015-09-01 06:30:00,76,0
1873,2015-09-15 06:00:00,89,0
227,2015-09-02 08:15:00,84,0
837,2015-09-09 14:23:00,68,0
1087,2015-09-11 06:07:00,89,0
566,2015-09-04 07:37:00,95,0
2155,2015-09-16 09:19:00,86,0
1174,2015-09-11 14:29:00,69,0
46,2015-09-01 05:12:00,85,0
220,2015-09-02 07:40:00,87,0
1080,2015-09-11 05:32:00,85,0
1679,2015-09-14 09:48:00,83,0
1194,2015-09-11 16:19:00,85,0
1458,2015-09-13 06:46:00,84,0
1483,2015-09-13 10:26:00,91,0
1228,2015-09-11 19:11:00,73,0
1552,2015-09-13 17:08:00,82,0
256,2015-09-02 11:25:00,93,0
87,2015-09-01 09:15:00,77,0
1630,2015-09-14 03:33:00,72,0
13,2015-08-31 21:27:00,88,0
1860,2015-09-15 04:51:00,70,0
265,2015-09-02 12:40:00,77,0
1668,2015-09-14 08:48:00,86,0
1598,2015-09-13 21:18:00,85,0
241,2015-09-02 09:50:00,67,0
406,2015-09-03 08:31:00,71,0
1374,2015-09-12 15:56:00,88,0
2407,2015-09-17 08:45:00,53,0
1512,2015-09-13 13:08:00,88,0
1488,2015-09-13 10:51:00,92,0
1633,2015-09-14 03:48:00,77,0
1745,2015-09-14 16:00:00,81,0
1097,2015-09-11 06:57:00,86,0
2150,2015-09-16 08:54:00,95,0
1050,2015-09-10 22:47:00,85,0
1078,2015-09-11 05:17:00,95,0
1798,2015-09-14 20:59:00,83,0
1981,2015-09-15 15:34:00,86,0
565,2015-09-04 07:32:00,80,0
1084,2015-09-11 05:52:00,88,0
988,2015-09-10 15:12:00,95,0
1025,2015-09-10 19:02:00,72,0
1428,2015-09-12 21:46:00,78,0
961,2015-09-10 11:22:00,90,0
2285,2015-09-16 20:40:00,68,0
280,2015-09-02 14:05:00,81,0
1299,2015-09-12 08:26:00,74,0
1530,2015-09-13 15:03:00,84,0
202,2015-09-02 06:10:00,84,0
1495,2015-09-13 11:36:00,84,0
826,2015-09-09 12:58:00,77,0
391,2015-09-03 07:11:00,86,0
429,2015-09-03 10:51:00,96,0
477,2015-09-03 16:06:00,91,0
1756,2015-09-14 16:55:00,76,0
943,2015-09-10 09:38:00,79,0
1367,2015-09-12 15:11:00,94,0
964,2015-09-10 11:47:00,78,0
866,2015-09-09 17:48:00,74,0
2208,2015-09-16 13:59:00,78,0
1391,2015-09-12 17:31:00,88,0
154,2015-09-01 20:25:00,72,0
32,2015-09-01 02:22:00,80,0
2040,2015-09-15 20:59:00,77,0
1675,2015-09-14 09:28:00,85,0
474,2015-09-03 15:46:00,89,0
324,2015-09-02 19:46:00,87,0
2422,2015-09-17 10:00:00,85,0
715,2015-09-08 12:27:00,87,0
883,2015-09-09 20:03:00,78,0
1835,2015-09-15 01:45:00,72,0
1817,2015-09-14 23:15:00,85,0
1309,2015-09-12 09:26:00,102,0
570,2015-09-04 08:02:00,82,0
2168,2015-09-16 10:29:00,96,0
174,2015-09-02 00:35:00,74,0
2138,2015-09-16 07:54:00,91,0
105,2015-09-01 11:45:00,66,0
249,2015-09-02 10:35:00,90,0
835,2015-09-09 14:13:00,75,0
1371,2015-09-12 15:41:00,88,0
1467,2015-09-13 08:16:00,85,0
1613,2015-09-13 23:38:00,79,0
1093,2015-09-11 06:37:00,93,0
535,2015-09-04 03:27:00,81,0
847,2015-09-09 15:43:00,90,0
934,2015-09-10 08:48:00,74,0
117,2015-09-01 13:20:00,83,0
1629,2015-09-14 03:18:00,74,0
480,2015-09-03 16:36:00,82,0
215,2015-09-02 07:15:00,72,0
787,2015-09-08 21:51:00,77,0
1882,2015-09-15 06:45:00,79,0
1061,2015-09-11 01:32:00,71,0
2062,2015-09-15 23:34:00,81,0
722,2015-09-08 13:06:00,91,0
1765,2015-09-14 17:45:00,69,0
1746,2015-09-14 16:05:00,82,0
1284,2015-09-12 06:26:00,92,0
639,2015-09-04 15:52:00,90,0
2470,2015-09-17 14:05:00,84,0
166,2015-09-01 23:05:00,79,0
676,2015-09-04 19:32:00,80,0
1970,2015-09-15 14:34:00,72,0
1395,2015-09-12 17:51:00,89,0
2202,2015-09-16 13:24:00,85,0
1841,2015-09-15 02:41:00,80,0
2274,2015-09-16 19:45:00,79,0
217,2015-09-02 07:25:00,76,0
1209,2015-09-11 17:34:00,77,0
542,2015-09-04 05:22:00,77,0
20,2015-08-31 22:27:00,82,0
2350,2015-09-17 04:00:00,64,0
73,2015-09-01 07:55:00,85,0
1946,2015-09-15 12:26:00,81,0
1971,2015-09-15 14:39:00,84,0
1256,2015-09-11 23:11:00,77,0
1514,2015-09-13 13:18:00,87,0
2136,2015-09-16 07:44:00,84,0
1156,2015-09-11 12:54:00,91,0
2056,2015-09-15 22:59:00,92,0
171,2015-09-02 00:05:00,71,0
1452,2015-09-13 04:46:00,84,0
697,2015-09-04 22:23:00,80,0
476,2015-09-03 15:56:00,91,0
1135,2015-09-11 10:59:00,85,0
1219,2015-09-11 18:26:00,84,0
441,2015-09-03 12:21:00,76,0
1812,2015-09-14 22:30:00,76,0
181,2015-09-02 03:10:00,98,0
1650,2015-09-14 05:43:00,84,0
2395,2015-09-17 07:45:00,86,0
1749,2015-09-14 16:20:00,83,0
519,2015-09-03 23:22:00,65,0
2406,2015-09-17 08:40:00,66,0
2456,2015-09-17 12:55:00,97,0
2179,2015-09-16 11:29:00,62,0
1846,2015-09-15 03:25:00,77,0
9,2015-08-31 20:42:00,84,0
628,2015-09-04 14:32:00,73,0
950,2015-09-10 10:17:00,98,0
286,2015-09-02 14:50:00,90,0
116,2015-09-01 13:10:00,90,0
1639,2015-09-14 04:48:00,90,0
1849,2015-09-15 03:45:00,91,0
1349,2015-09-12 13:31:00,87,0
1328,2015-09-12 11:21:00,81,0
1287,2015-09-12 07:01:00,80,0
1336,2015-09-12 12:16:00,89,0
539,2015-09-04 04:52:00,95,0
901,2015-09-09 22:08:00,79,0
2462,2015-09-17 13:25:00,75,0
435,2015-09-03 11:36:00,86,0
1191,2015-09-11 16:04:00,72,0
90,2015-09-01 09:30:00,78,0
1693,2015-09-14 10:58:00,92,0
2145,2015-09-16 08:29:00,84,0
2409,2015-09-17 08:55:00,71,0
670,2015-09-04 18:57:00,82,0
1476,2015-09-13 09:46:00,79,0
417,2015-09-03 09:36:00,98,0
1104,2015-09-11 07:32:00,82,0
1286,2015-09-12 06:56:00,82,0
252,2015-09-02 10:50:00,79,0
1475,2015-09-13 09:36:00,87,0
913,2015-09-10 00:58:00,59,0
1813,2015-09-14 22:40:00,79,0
2370,2015-09-17 05:40:00,78,0
1346,2015-09-12 13:11:00,84,0
1528,2015-09-13 14:48:00,85,0
1439,2015-09-12 23:11:00,93,0
844,2015-09-09 15:23:00,78,0
2188,2015-09-16 12:14:00,83,0
1222,2015-09-11 18:41:00,97,0
1526,2015-09-13 14:38:00,84,0
1818,2015-09-14 23:26:00,94,0
323,2015-09-02 19:26:00,81,0
2410,2015-09-17 09:00:00,53,0
457,2015-09-03 14:11:00,83,0
98,2015-09-01 10:55:00,78,0
2227,2015-09-16 15:35:00,83,0
305,2015-09-02 17:00:00,84,0
1377,2015-09-12 16:11:00,79,0
1535,2015-09-13 15:33:00,82,0
253,2015-09-02 11:00:00,89,0
1626,2015-09-14 02:33:00,76,0
2310,2015-09-16 23:10:00,73,0
970,2015-09-10 12:57:00,87,0
1465,2015-09-13 07:56:00,96,0
2165,2015-09-16 10:14:00,83,0
1066,2015-09-11 02:32:00,70,0
1236,2015-09-11 20:31:00,65,0
2198,2015-09-16 13:04:00,80,0
318,2015-09-02 19:00:00,84,0
1581,2015-09-13 19:43:00,77,0
2437,2015-09-17 11:20:00,92,0
226,2015-09-02 08:10:00,86,0
649,2015-09-04 17:02:00,91,0
97,2015-09-01 10:50:00,91,0
1056,2015-09-10 23:57:00,65,0
421,2015-09-03 10:06:00,73,0
506,2015-09-03 19:26:00,79,0
1033,2015-09-10 20:12:00,91,0
125,2015-09-01 14:20:00,77,0
2326,2015-09-17 01:45:00,73,0
1744,2015-09-14 15:55:00,77,0
1646,2015-09-14 05:23:00,76,0
1283,2015-09-12 06:16:00,84,0
780,2015-09-08 20:46:00,62,0
248,2015-09-02 10:30:00,67,0
1710,2015-09-14 12:48:00,88,0
974,2015-09-10 13:17:00,87,0
1353,2015-09-12 14:01:00,82,0
2379,2015-09-17 06:25:00,75,0
2465,2015-09-17 13:40:00,83,0
133,2015-09-01 17:15:00,87,0
1351,2015-09-12 13:46:00,72,0
2418,2015-09-17 09:40:00,73,0
1384,2015-09-12 16:56:00,85,0
101,2015-09-01 11:10:00,84,0
881,2015-09-09 19:48:00,88,0
1091,2015-09-11 06:27:00,89,0
2332,2015-09-17 02:20:00,83,0
1358,2015-09-12 14:26:00,87,0
1372,2015-09-12 15:46:00,82,0
178,2015-09-02 02:25:00,71,0
2144,2015-09-16 08:24:00,86,0
924,2015-09-10 05:33:00,85,0
246,2015-09-02 10:20:00,75,0
2235,2015-09-16 16:15:00,70,0
1714,2015-09-14 13:15:00,79,0
130,2015-09-01 14:50:00,76,0
745,2015-09-08 15:41:00,81,0
43,2015-09-01 04:37:00,63,0
753,2015-09-08 17:11:00,93,0
2158,2015-09-16 09:34:00,78,0
808,2015-09-09 10:18:00,86,0
1313,2015-09-12 10:01:00,90,0
1207,2015-09-11 17:24:00,85,0
827,2015-09-09 13:03:00,91,0
740,2015-09-08 15:06:00,91,0
152,2015-09-01 20:10:00,88,0
440,2015-09-03 12:16:00,78,0
2260,2015-09-16 18:35:00,95,0
604,2015-09-04 11:47:00,84,0
891,2015-09-09 21:03:00,82,0
1043,2015-09-10 21:37:00,92,0
383,2015-09-03 06:26:00,94,0
