Date,Value,,,,,,,
1422198000,-99.02684055,,,,,,,
1422201600,-91.19030752,,,,,,,
1422205200,-25.75949651,,,,,,,
1422208800,27.7231951,,,,,,,
1422212400,96.71179472,,,,,,,
1422216000,145.0904553,,,,,,,
1422219600,172.5897032,,,,,,,
1422223200,111.5239667,,,,,,,
1422226800,61.93256859,,,,,,,
1422230400,-16.90410553,,,,,,,
1422234000,-110.0719428,,,,,,,
1422237600,-154.8565475,,,,,,,
1422241200,-139.8803099,,,,,,,
1422244800,-137.6806953,,,,,,,
1422248400,-55.75379085,,,,,,,
1422252000,62.32957605,,,,,,,
1422255600,147.2925196,,,,,,,
1422259200,231.1388023,,,,,,,
1422262800,257.3924529,,,,,,,
1422266400,246.6461828,,,,,,,
1422270000,167.0083598,,,,,,,
1422273600,112.6990568,,,,,,,
1422277200,30.78967361,,,,,,,
1422280800,-36.19363606,,,,,,,
1422284400,-76.83447843,,,,,,,
1422288000,-76.89975583,,,,,,,
1422291600,-14.11852783,,,,,,,
1422295200,54.73771196,,,,,,,
1422298800,109.2643233,,,,,,,
1422302400,160.3061798,,,,,,,
1422306000,166.3235947,,,,,,,
1422309600,123.395106,,,,,,,
1422313200,57.0001859,,,,,,,
1422316800,7.388721023,,,,,,,
1422320400,-84.95719915,,,,,,,
1422324000,-133.2252196,,,,,,,
1422327600,-145.9891651,,,,,,,
1422331200,-116.675492,,,,,,,
1422334800,-21.53251341,,,,,,,
1422338400,48.45686308,,,,,,,
1422342000,154.0327257,,,,,,,
1422345600,223.1899872,,,,,,,
1422349200,259.9689089,,,,,,,
1422352800,241.0692155,,,,,,,
1422356400,185.0350238,,,,,,,
1422360000,97.0395551,,,,,,,
1422363600,20.03237612,,,,,,,
1422367200,-34.69239285,,,,,,,
1422370800,-67.25058092,,,,,,,
1422374400,-66.26043863,,,,,,,
1422378000,-20.49410431,,,,,,,
1422381600,36.34629345,,,,,,,
1422385200,84.82319361,,,,,,,
1422388800,152.8970784,,,,,,,
1422392400,138.5260887,,,,,,,
1422396000,140.532898,,,,,,,
1422399600,50.95176181,,,,,,,
1422403200,-34.80526218,,,,,,,
1422406800,-116.491572,,,,,,,
1422410400,-156.3211151,,,,,,,
1422414000,-171.4335944,,,,,,,
1422417600,-140.5333259,,,,,,,
1422421200,-60.49329149,,,,,,,
1422424800,15.40324019,,,,,,,
1422428400,107.5118671,,,,,,,
1422432000,183.3972287,,,,,,,
1422435600,231.3967294,,,,,,,
1422439200,209.2761969,,,,,,,
1422442800,160.2094621,,,,,,,
1422446400,61.79883654,,,,,,,
1422450000,-18.76008418,,,,,,,
1422453600,-75.77933414,,,,,,,
1422457200,-98.19978109,,,,,,,
1422460800,-116.0977503,,,,,,,
1422464400,-53.39400664,,,,,,,
1422468000,-3.360199118,,,,,,,
1422471600,60.75939032,,,,,,,
1422475200,100.378351,,,,,,,
1422478800,100.069348,,,,,,,
1422482400,60.7776413,,,,,,,
1422486000,27.52940428,,,,,,,
1422489600,-78.78371975,,,,,,,
1422493200,-138.634884,,,,,,,
1422496800,-217.5958209,,,,,,,
1422500400,-219.9402723,,,,,,,
1422504000,-188.9793342,,,,,,,
1422507600,-118.9089427,,,,,,,
1422511200,-33.74948267,,,,,,,
1422514800,73.32871615,,,,,,,
1422518400,145.6819194,,,,,,,
1422522000,174.6182636,,,,,,,
1422525600,156.7364307,,,,,,,
1422529200,98.39685361,,,,,,,
1422532800,32.78776382,,,,,,,
1422536400,-53.50889241,,,,,,,
1422540000,-117.4911042,,,,,,,
1422543600,-142.6043287,,,,,,,
1422547200,-164.2298577,,,,,,,
1422550800,-121.3693385,,,,,,,
1422554400,-48.73319977,,,,,,,
1422558000,32.69812792,,,,,,,
1422561600,62.91835266,,,,,,,
1422565200,73.47383638,,,,,,,
1422568800,41.91323153,,,,,,,
1422572400,-30.4218225,,,,,,,
1422576000,-107.5111605,,,,,,,
1422579600,-167.2772975,,,,,,,
1422586800,-265.2885961,,,,,,,
1422590400,-220.2289515,,,,,,,
1422594000,-138.4703707,,,,,,,
1422597600,-58.34445594,,,,,,,
1422601200,56.94035854,,,,,,,
1422604800,130.4499102,,,,,,,
1422608400,149.3349712,,,,,,,
1422612000,127.6997702,,,,,,,
1422615600,87.22193427,,,,,,,
1422619200,6.155781739,,,,,,,
1422622800,-75.29140927,,,,,,,
1422626400,-143.2611602,,,,,,,
1422630000,-186.8675267,,,,,,,
1422633600,-166.3352967,,,,,,,
1422637200,-124.5346519,,,,,,,
1422640800,-67.04388397,,,,,,,
1422644400,20.51234521,,,,,,,
1422648000,58.37558589,,,,,,,
1422651600,68.99136609,,,,,,,
1422655200,33.47769982,,,,,,,
1422658800,-38.5782294,,,,,,,
1422662400,-109.7686244,,,,,,,
1422666000,-198.9056925,,,,,,,
1422669600,-252.7183276,,,,,,,
1422673200,-245.1067375,,,,,,,
1422676800,-207.6090815,,,,,,,
1422680400,-133.4923958,,,,,,,
1422687600,54.30439009,,,,,,,
1422691200,139.1430445,,,,,,,
1422694800,170.9790381,,,,,,,
1422698400,154.1768012,,,,,,,
1422702000,91.63293995,,,,,,,
1422705600,17.92975989,,,,,,,
1422709200,-41.79595486,,,,,,,
1422712800,-121.7950875,,,,,,,
1422716400,-146.3615965,,,,,,,
1422720000,-128.0787906,,,,,,,
1422723600,-88.28769822,,,,,,,
1422727200,-27.64464718,,,,,,,
1422730800,36.74818797,,,,,,,
1422734400,95.34569789,,,,,,,
1422738000,112.0710917,,,,,,,
1422741600,50.41316683,,,,,,,
1422745200,11.04211162,,,,,,,
1422748800,-65.9399287,,,,,,,
1422752400,-158.5090669,,,,,,,
1422756000,-203.0021894,,,,,,,
1422759600,-230.4579433,,,,,,,
1422763200,-174.139579,,,,,,,
1422766800,-102.0509938,,,,,,,
